/usr/lib/jvm/java-8-oracle/bin/java -cp /home/gsd/pgs/ycsb/postgrenosql-binding/conf:/home/gsd/pgs/ycsb/conf:/home/gsd/pgs/ycsb/lib/postgresql-9.4.1212.jre7.jar:/home/gsd/pgs/ycsb/lib/json-simple-1.1.1.jar:/home/gsd/pgs/ycsb/lib/postgrenosql-binding-0.18.0-SNAPSHOT.jar:/home/gsd/pgs/ycsb/lib/HdrHistogram-2.1.11.jar:/home/gsd/pgs/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/home/gsd/pgs/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/home/gsd/pgs/ycsb/lib/slf4j-simple-1.7.13.jar:/home/gsd/pgs/ycsb/lib/jackson-core-asl-1.9.4.jar:/home/gsd/pgs/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/home/gsd/pgs/ycsb/lib/slf4j-api-1.7.13.jar site.ycsb.Client -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -s -P workloads/workloada -P postgrenosql.properties -t
Command line: -db site.ycsb.postgrenosql.PostgreNoSQLDBClient -s -P workloads/workloada -P postgrenosql.properties -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Maximum execution time specified as: 2400 secs
2020-04-06 21:42:36:998 0 sec: 0 operations; est completion in 0 second 
2020-04-06 21:42:46:982 10 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:42:56:981 20 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Init soe select init_soe(1, CAST( get_ftw_oid() as INTEGER), 1, CAST (get_original_index_oid() as INTEGER))
2020-04-06 21:43:06:981 30 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:43:16:981 40 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:43:26:981 50 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:43:36:981 60 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:43:46:981 70 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Loading oblivious tables.
2020-04-06 21:43:56:981 80 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:44:06:981 90 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:44:16:982 100 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:44:26:981 110 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:44:36:981 120 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:44:46:981 130 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:44:56:981 140 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:45:06:981 150 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:45:16:981 160 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:45:26:981 170 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:45:36:981 180 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:45:46:981 190 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:45:56:981 200 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:46:06:981 210 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:46:16:981 220 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:46:26:981 230 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:46:36:981 240 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:46:46:981 250 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:46:56:981 260 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:47:06:981 270 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:47:16:981 280 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:47:26:981 290 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:47:36:981 300 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:47:46:981 310 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:47:56:981 320 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:48:06:981 330 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:48:16:981 340 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:48:26:981 350 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:48:36:981 360 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:48:46:981 370 sec: 0 operations; est completion in 106751991167300 days 15 hours 
2020-04-06 21:48:56:981 380 sec: 0 operations; est completion in 106751991167300 days 15 hours 
Load complete
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2020-04-06 21:49:06:981 7 sec: 1176 operations; 117.6 current ops/sec; est completion in 18 hours 10 minutes [READ: Count=1176, Max=14263, Min=5808, Avg=6454.96, 90=6739, 99=7519, 99.9=10671, 99.99=14263] 
2020-04-06 22:18:26:981 1767 sec: 282010 operations; 159.5 current ops/sec; est completion in 16 hours 55 minutes [READ: Count=1594, Max=14391, Min=5656, Avg=6262.79, 90=6379, 99=8815, 99.9=14295, 99.99=14391] 
2020-04-06 22:18:36:981 1777 sec: 283618 operations; 160.8 current ops/sec; est completion in 16 hours 55 minutes [READ: Count=1608, Max=14351, Min=5464, Avg=6213.29, 90=6359, 99=9103, 99.9=14335, 99.99=14351] 
2020-04-06 22:18:46:981 1787 sec: 285199 operations; 158.1 current ops/sec; est completion in 16 hours 54 minutes [READ: Count=1581, Max=14583, Min=5804, Avg=6317.71, 90=6379, 99=9207, 99.9=14519, 99.99=14583] 
2020-04-06 22:18:56:981 1797 sec: 286797 operations; 159.8 current ops/sec; est completion in 16 hours 54 minutes [READ: Count=1598, Max=14375, Min=5452, Avg=6247.35, 90=6371, 99=9039, 99.9=14359, 99.99=14375] 
2020-04-06 22:19:06:981 1807 sec: 288396 operations; 159.9 current ops/sec; est completion in 16 hours 54 minutes [READ: Count=1599, Max=14511, Min=5724, Avg=6246.96, 90=6355, 99=9007, 99.9=14303, 99.99=14511] 
2020-04-06 22:19:16:981 1817 sec: 289995 operations; 159.9 current ops/sec; est completion in 16 hours 54 minutes [READ: Count=1599, Max=14367, Min=5684, Avg=6247.71, 90=6367, 99=8099, 99.9=14359, 99.99=14367] 
2020-04-06 22:19:26:981 1827 sec: 291599 operations; 160.4 current ops/sec; est completion in 16 hours 54 minutes [READ: Count=1604, Max=14239, Min=5412, Avg=6227.04, 90=6355, 99=8263, 99.9=14215, 99.99=14239] 
2020-04-06 22:19:36:981 1837 sec: 293189 operations; 159 current ops/sec; est completion in 16 hours 54 minutes [READ: Count=1590, Max=15631, Min=5720, Avg=6278.92, 90=6359, 99=9199, 99.9=14399, 99.99=15631] 
2020-04-06 22:19:46:981 1847 sec: 294789 operations; 160 current ops/sec; est completion in 16 hours 53 minutes [READ: Count=1600, Max=14343, Min=5784, Avg=6243.95, 90=6363, 99=7555, 99.9=14175, 99.99=14343] 
2020-04-06 22:19:56:981 1857 sec: 296392 operations; 160.3 current ops/sec; est completion in 16 hours 53 minutes [READ: Count=1603, Max=14391, Min=5604, Avg=6231.39, 90=6355, 99=8303, 99.9=14359, 99.99=14391] 
2020-04-06 22:20:06:981 1867 sec: 297991 operations; 159.9 current ops/sec; est completion in 16 hours 53 minutes [READ: Count=1599, Max=14383, Min=5620, Avg=6245.09, 90=6355, 99=8991, 99.9=14239, 99.99=14383] 
2020-04-06 22:20:16:981 1877 sec: 299590 operations; 159.9 current ops/sec; est completion in 16 hours 53 minutes [READ: Count=1599, Max=14191, Min=5760, Avg=6245.17, 90=6371, 99=7251, 99.9=14039, 99.99=14191] 
2020-04-06 22:20:26:981 1887 sec: 301187 operations; 159.7 current ops/sec; est completion in 16 hours 53 minutes [READ: Count=1597, Max=14351, Min=5712, Avg=6253.88, 90=6363, 99=7859, 99.9=14295, 99.99=14351] 
2020-04-06 22:20:36:981 1897 sec: 302799 operations; 161.2 current ops/sec; est completion in 16 hours 52 minutes [READ: Count=1612, Max=14151, Min=5460, Avg=6197.43, 90=6351, 99=6639, 99.9=14071, 99.99=14151] 
2020-04-06 22:20:46:981 1907 sec: 304400 operations; 160.1 current ops/sec; est completion in 16 hours 52 minutes [READ: Count=1601, Max=14335, Min=5688, Avg=6237.95, 90=6363, 99=7371, 99.9=14095, 99.99=14335] 
2020-04-06 22:20:56:981 1917 sec: 305993 operations; 159.3 current ops/sec; est completion in 16 hours 52 minutes [READ: Count=1593, Max=14239, Min=5644, Avg=6268.97, 90=6371, 99=9239, 99.9=14215, 99.99=14239] 
2020-04-06 22:21:06:981 1927 sec: 307610 operations; 161.7 current ops/sec; est completion in 16 hours 52 minutes [READ: Count=1617, Max=14415, Min=5524, Avg=6178.82, 90=6351, 99=6535, 99.9=14231, 99.99=14415] 
2020-04-06 22:21:16:981 1937 sec: 309216 operations; 160.6 current ops/sec; est completion in 16 hours 52 minutes [READ: Count=1606, Max=14319, Min=5432, Avg=6217.7, 90=6367, 99=7915, 99.9=14263, 99.99=14319] 
2020-04-06 22:21:26:981 1947 sec: 310824 operations; 160.8 current ops/sec; est completion in 16 hours 51 minutes [READ: Count=1608, Max=14119, Min=5496, Avg=6211.16, 90=6363, 99=7499, 99.9=14087, 99.99=14119] 
2020-04-06 22:21:36:981 1957 sec: 312423 operations; 159.9 current ops/sec; est completion in 16 hours 51 minutes [READ: Count=1599, Max=14335, Min=5516, Avg=6245.4, 90=6359, 99=8847, 99.9=14263, 99.99=14335] 
2020-04-06 22:21:46:981 1967 sec: 314016 operations; 159.3 current ops/sec; est completion in 16 hours 51 minutes [READ: Count=1593, Max=14207, Min=5772, Avg=6269.53, 90=6367, 99=9279, 99.9=14183, 99.99=14207] 
2020-04-06 22:21:56:981 1977 sec: 315609 operations; 159.3 current ops/sec; est completion in 16 hours 51 minutes [READ: Count=1594, Max=14431, Min=5768, Avg=6268.33, 90=6367, 99=9159, 99.9=14327, 99.99=14431] 
2020-04-06 22:22:06:981 1987 sec: 317214 operations; 160.5 current ops/sec; est completion in 16 hours 51 minutes [READ: Count=1604, Max=14319, Min=5696, Avg=6223.92, 90=6351, 99=7459, 99.9=14271, 99.99=14319] 
2020-04-06 22:22:16:981 1997 sec: 318807 operations; 159.3 current ops/sec; est completion in 16 hours 51 minutes [READ: Count=1593, Max=14359, Min=5548, Avg=6270.87, 90=6375, 99=8999, 99.9=14359, 99.99=14359] 
2020-04-06 22:22:26:981 2007 sec: 320431 operations; 162.4 current ops/sec; est completion in 16 hours 50 minutes [READ: Count=1624, Max=14407, Min=5368, Avg=6149.48, 90=6343, 99=6703, 99.9=14111, 99.99=14407] 
Maximum time elapsed. Requesting stop for the workload.
Stop requested for workload. Now Joining!
2020-04-06 22:22:36:981 2017 sec: 322028 operations; 159.7 current ops/sec; est completion in 16 hours 50 minutes [READ: Count=1597, Max=14583, Min=5380, Avg=6256.08, 90=6359, 99=9247, 99.9=14375, 99.99=14583] 
2020-04-06 22:22:37:241 2017 sec: 322029 operations; 3.85 current ops/sec; est completion in 16 hours 50 minutes [READ: Count=1, Max=6199, Min=6196, Avg=6198, 90=6199, 99=6199, 99.9=6199, 99.99=6199] [CLEANUP: Count=1, Max=253183, Min=253056, Avg=253120, 90=253183, 99=253183, 99.9=253183, 99.99=253183] 
[OVERALL], RunTime(ms), 2017953
[OVERALL], Throughput(ops/sec), 159.58201206866562
[TOTAL_GCS_PS_Scavenge], Count, 265
[TOTAL_GC_TIME_PS_Scavenge], Time(ms), 428
[TOTAL_GC_TIME_%_PS_Scavenge], Time(%), 0.021209611918612575
[TOTAL_GCS_PS_MarkSweep], Count, 0
[TOTAL_GC_TIME_PS_MarkSweep], Time(ms), 0
[TOTAL_GC_TIME_%_PS_MarkSweep], Time(%), 0.0
[TOTAL_GCs], Count, 265
[TOTAL_GC_TIME], Time(ms), 428
[TOTAL_GC_TIME_%], Time(%), 0.021209611918612575
[READ], Operations, 322029
[READ], AverageLatency(us), 6255.412121268581
[READ], MinLatency(us), 5300
[READ], MaxLatency(us), 24367
[READ], 95thPercentileLatency(us), 6483
[READ], 99thPercentileLatency(us), 7667
[READ], Return=OK, 322029
[CLEANUP], Operations, 1
[CLEANUP], AverageLatency(us), 253120.0
[CLEANUP], MinLatency(us), 253056
[CLEANUP], MaxLatency(us), 253183
[CLEANUP], 95thPercentileLatency(us), 253183
[CLEANUP], 99thPercentileLatency(us), 253183
